Año,Estado,Subíndice,Valor
2017,Baja California Sur,Factores ,75.74643559
2017,Campeche,Factores ,53.9617991
2017,Coahuila,Factores ,61.7786773
2017,Colima,Factores ,58.20336115
2017,Chiapas,Factores ,21.34655034
2017,Chihuahua,Factores ,66.81410354
2017,Ciudad de México,Factores ,71.61193078
2017,Durango,Factores ,45.51275678
2017,Guanajuato,Factores ,32.99990956
2017,Guerrero,Factores ,39.55547285
2017,Hidalgo,Factores ,42.43495205
2017,Jalisco,Factores ,68.60935484
2017,México,Factores ,45.04014798
2017,Michoacán,Factores ,48.49883659
2017,Morelos,Factores ,51.21559585
2017,Nayarit,Factores ,53.36915394
2017,Nuevo León,Factores ,80.03284809
2017,Oaxaca,Factores ,28.68883043
2017,Puebla,Factores ,38.80181679
2017,Querétaro,Factores ,57.92872837
2017,Quintana Roo,Factores ,59.73229431
2017,San Luis Potosí,Factores ,59.52255782
2017,Sinaloa,Factores ,75.79365083
2017,Sonora,Factores ,68.46699827
2017,Tabasco,Factores ,37.45469214
2017,Tamaulipas,Factores ,55.0588632
2017,Tlaxcala,Factores ,36.85259053
2017,Veracruz,Factores ,40.3726401
2017,Yucatán,Factores ,45.1479506
2017,Zacatecas,Factores ,41.29619994
2017,Aguascalientes,Economía,54.44175756
2017,Baja California,Economía,59.5276403
2017,Baja California Sur,Economía,57.28737343
2017,Campeche,Economía,32.17826185
2017,Coahuila,Economía,56.58005365
2017,Colima,Economía,48.13732289
2017,Chiapas,Economía,38.91605739
2017,Chihuahua,Economía,53.53382539
2017,Ciudad de México,Economía,72.94509293
2017,Durango,Economía,48.53257243
2017,Guanajuato,Economía,60.20650733
2017,Guerrero,Economía,40.72753033
2017,Hidalgo,Economía,51.08549403
2017,Jalisco,Economía,67.38935
2017,México,Economía,58.79126214
2017,Michoacán,Economía,51.98292125
2017,Morelos,Economía,44.31467436
2017,Nayarit,Economía,49.76988986
2017,Nuevo León,Economía,66.73332753
2017,Oaxaca,Economía,42.54080266
2017,Puebla,Economía,58.38030375
2017,Querétaro,Economía,57.69693988
2017,Quintana Roo,Economía,51.86439155
2017,San Luis Potosí,Economía,58.50734968
2017,Sinaloa,Economía,57.9823993
2017,Sonora,Economía,58.15938735
2017,Tabasco,Economía,36.67838716
2017,Tamaulipas,Economía,53.29841621
2017,Tlaxcala,Economía,48.60568975
2017,Veracruz,Economía,44.48531017
2017,Yucatán,Economía,58.08391286
2017,Zacatecas,Economía,36.70194792
2017,Aguascalientes,Precursores,43.37314806
2017,Baja California,Precursores,48.32692548
2017,Baja California Sur,Precursores,49.73917811
2017,Campeche,Precursores,33.36114719
2017,Coahuila,Precursores,36.17552898
2017,Colima,Precursores,29.31132714
2017,Chiapas,Precursores,24.2983538
2017,Chihuahua,Precursores,29.65643033
2017,Ciudad de México,Precursores,87.90507077
2017,Durango,Precursores,28.31833203
2017,Guanajuato,Precursores,33.70498038
2017,Guerrero,Precursores,27.29881973
2017,Hidalgo,Precursores,30.88305195
2017,Jalisco,Precursores,51.63563359
2017,México,Precursores,38.97104102
2017,Michoacán,Precursores,32.73516046
2017,Morelos,Precursores,33.99574291
2017,Nayarit,Precursores,35.13771728
2017,Nuevo León,Precursores,45.86100669
2017,Oaxaca,Precursores,23.17227413
2017,Puebla,Precursores,34.13688402
2017,Querétaro,Precursores,45.97072757
2017,Quintana Roo,Precursores,54.51992807
2017,San Luis Potosí,Precursores,37.74284964
2017,Sinaloa,Precursores,35.21998786
2017,Sonora,Precursores,41.61027236
2017,Tabasco,Precursores,33.92676356
2017,Tamaulipas,Precursores,39.70714325
2017,Tlaxcala,Precursores,28.367209
2017,Veracruz,Precursores,33.25183315
2017,Yucatán,Precursores,34.35990973
2017,Zacatecas,Precursores,33.02468006
2017,Aguascalientes,Relaciones Internacionales,45.27402142
2017,Baja California,Relaciones Internacionales,49.85454618
2017,Baja California Sur,Relaciones Internacionales,25.93591099
2017,Campeche,Relaciones Internacionales,20.5266433
2017,Coahuila,Relaciones Internacionales,50.56942296
2017,Colima,Relaciones Internacionales,3.256364811
2017,Chiapas,Relaciones Internacionales,2.371860177
2017,Chihuahua,Relaciones Internacionales,66.86782794
2017,Ciudad de México,Relaciones Internacionales,33.08463205
2017,Durango,Relaciones Internacionales,7.329268155
2017,Guanajuato,Relaciones Internacionales,30.60530686
2017,Guerrero,Relaciones Internacionales,4.511943573
2017,Hidalgo,Relaciones Internacionales,10.00865412
2017,Jalisco,Relaciones Internacionales,27.21933108
2017,México,Relaciones Internacionales,15.97248663
2017,Michoacán,Relaciones Internacionales,3.177749637
2017,Morelos,Relaciones Internacionales,20.84393443
2017,Nayarit,Relaciones Internacionales,4.451378493
2017,Nuevo León,Relaciones Internacionales,28.86892542
2017,Oaxaca,Relaciones Internacionales,5.872189523
2017,Puebla,Relaciones Internacionales,22.81801846
2017,Querétaro,Relaciones Internacionales,31.85357469
2017,Quintana Roo,Relaciones Internacionales,33.29310403
2017,San Luis Potosí,Relaciones Internacionales,42.21294313
2017,Sinaloa,Relaciones Internacionales,7.448516791
2017,Sonora,Relaciones Internacionales,19.29009762
2017,Tabasco,Relaciones Internacionales,11.83121809
2017,Tamaulipas,Relaciones Internacionales,41.20367307
2017,Tlaxcala,Relaciones Internacionales,16.90080876
2017,Veracruz,Relaciones Internacionales,10.16538059
2017,Yucatán,Relaciones Internacionales,2.887210429
2017,Zacatecas,Relaciones Internacionales,20.88735553
2017,Aguascalientes,Innovación,54.93546316
2017,Baja California,Innovación,54.46845705
2017,Baja California Sur,Innovación,46.10327323
2017,Campeche,Innovación,22.5416393
2017,Coahuila,Innovación,62.12622106
2017,Colima,Innovación,39.14091863
2017,Chiapas,Innovación,29.55291519
2017,Chihuahua,Innovación,60.74262757
2017,Ciudad de México,Innovación,92.60199249
2017,Durango,Innovación,51.65696717
2017,Guanajuato,Innovación,61.64899443
2017,Guerrero,Innovación,24.99080626
2017,Hidalgo,Innovación,43.98296962
2017,Jalisco,Innovación,74.97810171
2017,México,Innovación,50.29846895
2017,Michoacán,Innovación,42.48795249
2017,Morelos,Innovación,55.98437853
2017,Nayarit,Innovación,38.60518838
2017,Nuevo León,Innovación,68.00908444
2017,Oaxaca,Innovación,28.67320525
2017,Puebla,Innovación,50.49517562
2017,Querétaro,Innovación,85.14400257
2017,Quintana Roo,Innovación,48.55313058
2017,San Luis Potosí,Innovación,53.41600239
2017,Sinaloa,Innovación,49.1634196
2017,Sonora,Innovación,60.17816734
2017,Tabasco,Innovación,29.67740256
2017,Tamaulipas,Innovación,53.60903385
2017,Tlaxcala,Innovación,38.54865398
2017,Veracruz,Innovación,36.60602384
2017,Yucatán,Innovación,53.72828192
2017,Zacatecas,Innovación,34.17714068
2018,Aguascalientes,Derecho,65.55610926
2018,Baja California,Derecho,39.62504099
2018,Baja California Sur,Derecho,59.56555819
2018,Campeche,Derecho,83.07885836
2018,Coahuila,Derecho,77.5084802
2018,Colima,Derecho,40.82469778
2018,Chiapas,Derecho,73.40230376
2018,Chihuahua,Derecho,59.24797541
2018,Ciudad de México,Derecho,37.06209116
2018,Durango,Derecho,77.79787913
2018,Guanajuato,Derecho,56.84824571
2018,Guerrero,Derecho,35.59817855
2018,Hidalgo,Derecho,64.61241898
2018,Jalisco,Derecho,57.14833693
2018,México,Derecho,43.31968164
2018,Michoacán,Derecho,55.1279207
2018,Morelos,Derecho,38.75090411
2018,Nayarit,Derecho,66.65570917
2018,Nuevo León,Derecho,69.3921254
2018,Oaxaca,Derecho,61.22098849
2018,Puebla,Derecho,56.82383611
2018,Querétaro,Derecho,61.80161027
2018,Quintana Roo,Derecho,50.73427507
2018,San Luis Potosí,Derecho,64.82460641
2018,Sinaloa,Derecho,64.06528956
2018,Sonora,Derecho,64.32032334
2018,Tabasco,Derecho,31.3136963
2018,Tamaulipas,Derecho,58.74854271
2018,Tlaxcala,Derecho,64.86638324
2018,Veracruz,Derecho,58.07925249
2018,Yucatán,Derecho,88.23924397
2018,Zacatecas,Derecho,38.24101811
2018,Aguascalientes,Medio ambiente,38.86005924
2018,Baja California,Medio ambiente,15.25072288
2018,Baja California Sur,Medio ambiente,37.64950348
2018,Campeche,Medio ambiente,23.83513569
2018,Coahuila,Medio ambiente,28.33985846
2018,Colima,Medio ambiente,26.24308917
2018,Chiapas,Medio ambiente,22.3438537
2018,Chihuahua,Medio ambiente,20.12748892
2018,Ciudad de México,Medio ambiente,71.40624025
2018,Durango,Medio ambiente,30.41634572
2018,Guanajuato,Medio ambiente,28.54573481
2018,Guerrero,Medio ambiente,30.09226114
2018,Hidalgo,Medio ambiente,53.5080632
2018,Jalisco,Medio ambiente,36.59609033
2018,México,Medio ambiente,33.56920113
2018,Michoacán,Medio ambiente,20.96312625
2018,Morelos,Medio ambiente,29.235632
2018,Nayarit,Medio ambiente,34.90875486
2018,Nuevo León,Medio ambiente,36.89983769
2018,Oaxaca,Medio ambiente,30.39716054
2018,Puebla,Medio ambiente,26.33861918
2018,Querétaro,Medio ambiente,32.12882687
2018,Quintana Roo,Medio ambiente,22.10921642
2018,San Luis Potosí,Medio ambiente,25.45037487
2018,Sinaloa,Medio ambiente,26.46912566
2018,Sonora,Medio ambiente,24.35789158
2018,Tabasco,Medio ambiente,19.29419263
2018,Tamaulipas,Medio ambiente,23.93603355
2018,Tlaxcala,Medio ambiente,22.6808968
2018,Veracruz,Medio ambiente,21.09151266
2018,Yucatán,Medio ambiente,19.97103591
2018,Zacatecas,Medio ambiente,29.36809205
2018,Aguascalientes,Sociedad,60.15146888
2018,Baja California,Sociedad,61.84479813
2018,Baja California Sur,Sociedad,57.55161329
2018,Campeche,Sociedad,58.01487657
2018,Coahuila,Sociedad,49.85703301
2018,Colima,Sociedad,56.23169047
2018,Chiapas,Sociedad,22.3261192
2018,Chihuahua,Sociedad,46.03399654
2018,Ciudad de México,Sociedad,78.59990809
2018,Durango,Sociedad,51.53231069
2018,Guanajuato,Sociedad,47.61328348
2018,Guerrero,Sociedad,35.46407158
2018,Hidalgo,Sociedad,50.02758843
2018,Jalisco,Sociedad,54.34274666
2018,México,Sociedad,53.22647663
2018,Michoacán,Sociedad,36.61757563
2018,Morelos,Sociedad,50.15264007
2018,Nayarit,Sociedad,55.19834646
2018,Nuevo León,Sociedad,53.17797389
2018,Oaxaca,Sociedad,30.9734111
2018,Puebla,Sociedad,43.05298921
2018,Querétaro,Sociedad,58.66040228
2018,Quintana Roo,Sociedad,62.25239293
2018,San Luis Potosí,Sociedad,50.29812721
2018,Sinaloa,Sociedad,57.72140898
2018,Sonora,Sociedad,59.42130371
2018,Tabasco,Sociedad,43.41160586
2018,Tamaulipas,Sociedad,51.81457753
2018,Tlaxcala,Sociedad,47.58817691
2018,Veracruz,Sociedad,41.97123252
2018,Yucatán,Sociedad,52.07600078
2018,Zacatecas,Sociedad,46.39434658
2018,Aguascalientes,Político,61.83200165
2018,Baja California,Político,44.72313926
2018,Baja California Sur,Político,45.12763235
2018,Campeche,Político,52.87583675
2018,Coahuila,Político,42.1175551
2018,Colima,Político,53.99762896
2018,Chiapas,Político,68.06633018
2018,Chihuahua,Político,41.43409016
2018,Ciudad de México,Político,49.65919606
2018,Durango,Político,69.35765937
2018,Guanajuato,Político,33.11150406
2018,Guerrero,Político,29.18614707
2018,Hidalgo,Político,50.97424165
2018,Jalisco,Político,55.17333513
2018,México,Político,33.88926476
2018,Michoacán,Político,53.49619902
2018,Morelos,Político,51.44245171
2018,Nayarit,Político,59.32917693
2018,Nuevo León,Político,58.73621078
2018,Oaxaca,Político,37.08186767
2018,Puebla,Político,27.05956366
2018,Querétaro,Político,74.65649991
2018,Quintana Roo,Político,45.41394631
2018,San Luis Potosí,Político,53.87964894
2018,Sinaloa,Político,46.92610005
2018,Sonora,Político,39.64971902
2018,Tabasco,Político,50.26924533
2018,Tamaulipas,Político,49.44646376
2018,Tlaxcala,Político,55.56687083
2018,Veracruz,Político,18.80414817
2018,Yucatán,Político,72.54295361
2018,Zacatecas,Político,63.15665733
2018,Aguascalientes,Gobierno,64.92384669
2018,Baja California,Gobierno,50.90490287
2018,Baja California Sur,Gobierno,46.1799929
2018,Campeche,Gobierno,42.49212173
2018,Coahuila,Gobierno,55.7540772
2018,Colima,Gobierno,65.12587212
2018,Chiapas,Gobierno,36.72695652
2018,Chihuahua,Gobierno,52.10802658
2018,Ciudad de México,Gobierno,60.35437952
2018,Durango,Gobierno,35.31585099
2018,Guanajuato,Gobierno,51.09475721
2018,Guerrero,Gobierno,14.48074497
2018,Hidalgo,Gobierno,37.04631415
2018,Jalisco,Gobierno,62.07246043
2018,México,Gobierno,46.58557244
2018,Michoacán,Gobierno,23.85895604
2018,Morelos,Gobierno,45.11727869
2018,Nayarit,Gobierno,28.99203118
2018,Nuevo León,Gobierno,63.29299422
2018,Oaxaca,Gobierno,25.65972517
2018,Puebla,Gobierno,46.73547347
2018,Querétaro,Gobierno,75.21051389
2018,Quintana Roo,Gobierno,47.9928258
2018,San Luis Potosí,Gobierno,33.93567266
2018,Sinaloa,Gobierno,45.15671961
2018,Sonora,Gobierno,53.82029543
2018,Tabasco,Gobierno,33.49990672
2018,Tamaulipas,Gobierno,38.41070867
2018,Tlaxcala,Gobierno,36.32040264
2018,Veracruz,Gobierno,23.56291289
2018,Yucatán,Gobierno,58.09656881
2018,Zacatecas,Gobierno,33.30546376
2018,Aguascalientes,Factores ,49.97715755
2018,Baja California,Factores ,55.87277374
2018,Baja California Sur,Factores ,69.55502876
2018,Campeche,Factores ,53.46178531
2018,Coahuila,Factores ,63.92799652
2018,Colima,Factores ,59.43647035
2018,Chiapas,Factores ,20.88606051
2018,Chihuahua,Factores ,65.38996496
2018,Ciudad de México,Factores ,68.01724972
2018,Durango,Factores ,44.04769232
2018,Guanajuato,Factores ,33.98688853
2018,Guerrero,Factores ,36.62934859
2018,Hidalgo,Factores ,43.6641211
2018,Jalisco,Factores ,70.55833864
2018,México,Factores ,44.14842791
2018,Michoacán,Factores ,49.31226084
2018,Morelos,Factores ,44.86634389
2018,Nayarit,Factores ,56.62339961
2018,Nuevo León,Factores ,78.91719068
2018,Oaxaca,Factores ,29.8695441
2018,Puebla,Factores ,39.27336763
2018,Querétaro,Factores ,60.08781681
2018,Quintana Roo,Factores ,59.47193169
2018,San Luis Potosí,Factores ,57.93858742
2018,Sinaloa,Factores ,78.5012654
2018,Sonora,Factores ,69.89910354
2018,Tabasco,Factores ,38.09438206
2018,Tamaulipas,Factores ,56.83708518
2018,Tlaxcala,Factores ,33.86877682
2018,Veracruz,Factores ,37.75388718
2018,Yucatán,Factores ,44.3334561
2018,Zacatecas,Factores ,38.73363289
2018,Aguascalientes,Economía,53.84803259
2018,Baja California,Economía,57.5080628
2018,Baja California Sur,Economía,60.98826684
2018,Campeche,Economía,33.0064903
2018,Coahuila,Economía,55.57179575
2018,Colima,Economía,47.24238088
2018,Chiapas,Economía,37.78886167
2018,Chihuahua,Economía,52.27356468
2018,Ciudad de México,Economía,70.59621794
2018,Durango,Economía,47.6560676
2018,Guanajuato,Economía,59.90256316
2018,Guerrero,Economía,38.99527186
2018,Hidalgo,Economía,50.33457616
2018,Jalisco,Economía,63.97738348
2018,México,Economía,58.38274258
2018,Michoacán,Economía,52.43989294
2018,Morelos,Economía,43.3221832
2018,Nayarit,Economía,45.13363037
2018,Nuevo León,Economía,63.2411866
2018,Oaxaca,Economía,40.21922211
2018,Puebla,Economía,57.65579376
2018,Querétaro,Economía,53.66380601
2018,Quintana Roo,Economía,52.87561825
2018,San Luis Potosí,Economía,58.98957576
2018,Sinaloa,Economía,53.29644243
2018,Sonora,Economía,56.88710043
2018,Tabasco,Economía,31.83493314
2018,Tamaulipas,Economía,53.43713731
2018,Tlaxcala,Economía,47.45821043
2018,Veracruz,Economía,49.72329654
2018,Yucatán,Economía,58.88577973
2018,Zacatecas,Economía,35.90686698
2018,Aguascalientes,Precursores,45.44982554
2018,Baja California,Precursores,50.35322425
2018,Baja California Sur,Precursores,49.79265354
2018,Campeche,Precursores,30.84480451
2018,Coahuila,Precursores,37.40317776
2018,Colima,Precursores,31.27847042
2018,Chiapas,Precursores,23.88475999
2018,Chihuahua,Precursores,30.94592552
2018,Ciudad de México,Precursores,88.62754369
2018,Durango,Precursores,29.79168645
2018,Guanajuato,Precursores,35.00515154
2018,Guerrero,Precursores,27.91938491
2018,Hidalgo,Precursores,32.31323827
2018,Jalisco,Precursores,51.31120325
2018,México,Precursores,40.00901007
2018,Michoacán,Precursores,33.03708328
2018,Morelos,Precursores,35.59602794
2018,Nayarit,Precursores,37.16016239
2018,Nuevo León,Precursores,48.29696321
2018,Oaxaca,Precursores,24.53550088
2018,Puebla,Precursores,34.91678847
2018,Querétaro,Precursores,50.61932197
2018,Quintana Roo,Precursores,55.47854704
2018,San Luis Potosí,Precursores,36.31298471
2018,Sinaloa,Precursores,34.15817618
2018,Sonora,Precursores,40.95207088
2018,Tabasco,Precursores,33.64552301
2018,Tamaulipas,Precursores,40.72902971
2018,Tlaxcala,Precursores,29.86070999
2018,Veracruz,Precursores,31.78295664
2018,Yucatán,Precursores,35.70501247
2018,Zacatecas,Precursores,32.20050684
2018,Aguascalientes,Relaciones Internacionales,46.6288288
2018,Baja California,Relaciones Internacionales,48.65442463
2018,Baja California Sur,Relaciones Internacionales,24.49761778
2018,Campeche,Relaciones Internacionales,23.40153889
2018,Coahuila,Relaciones Internacionales,51.82175978
2018,Colima,Relaciones Internacionales,5.358461016
2018,Chiapas,Relaciones Internacionales,2.527628544
2018,Chihuahua,Relaciones Internacionales,60.99111983
2018,Ciudad de México,Relaciones Internacionales,33.33119625
2018,Durango,Relaciones Internacionales,9.772392007
2018,Guanajuato,Relaciones Internacionales,30.25295772
2018,Guerrero,Relaciones Internacionales,8.113391117
2018,Hidalgo,Relaciones Internacionales,8.190060467
2018,Jalisco,Relaciones Internacionales,23.94143879
2018,México,Relaciones Internacionales,14.58290433
2018,Michoacán,Relaciones Internacionales,8.451398514
2018,Morelos,Relaciones Internacionales,18.41172786
2018,Nayarit,Relaciones Internacionales,7.227209045
2018,Nuevo León,Relaciones Internacionales,27.24974232
2018,Oaxaca,Relaciones Internacionales,7.984646696
2018,Puebla,Relaciones Internacionales,22.29261664
2018,Querétaro,Relaciones Internacionales,27.97617922
2018,Quintana Roo,Relaciones Internacionales,34.49443435
2018,San Luis Potosí,Relaciones Internacionales,37.66063844
2018,Sinaloa,Relaciones Internacionales,10.23324123
2018,Sonora,Relaciones Internacionales,18.65436332
2018,Tabasco,Relaciones Internacionales,12.05625758
2018,Tamaulipas,Relaciones Internacionales,40.36628808
2018,Tlaxcala,Relaciones Internacionales,15.9980179
2018,Veracruz,Relaciones Internacionales,9.106167266
2018,Yucatán,Relaciones Internacionales,2.772505791
2018,Zacatecas,Relaciones Internacionales,22.60014295
2018,Aguascalientes,Innovación,53.98247146
2018,Baja California,Innovación,54.67974796
2018,Baja California Sur,Innovación,43.14690492
2018,Campeche,Innovación,26.0937272
2018,Coahuila,Innovación,68.82944658
2018,Colima,Innovación,42.13376482
2018,Chiapas,Innovación,34.24756734
2018,Chihuahua,Innovación,67.92639945
2018,Ciudad de México,Innovación,91.08027764
2018,Durango,Innovación,58.39716856
2018,Guanajuato,Innovación,59.27042624
2018,Guerrero,Innovación,28.04773771
2018,Hidalgo,Innovación,45.21190999
2018,Jalisco,Innovación,77.10157653
2018,México,Innovación,49.50940291
2018,Michoacán,Innovación,44.63592333
2018,Morelos,Innovación,59.21076223
2018,Nayarit,Innovación,40.36415229
2018,Nuevo León,Innovación,70.16172199
2018,Oaxaca,Innovación,31.20990789
2018,Puebla,Innovación,53.61111155
2018,Querétaro,Innovación,71.11465534
2018,Quintana Roo,Innovación,44.61795885
2018,San Luis Potosí,Innovación,55.59710815
2018,Sinaloa,Innovación,57.1449407
2018,Sonora,Innovación,57.97602701
2018,Tabasco,Innovación,27.43011975
2018,Tamaulipas,Innovación,57.97681962
2018,Tlaxcala,Innovación,40.97462027
2018,Veracruz,Innovación,41.72869691
2018,Yucatán,Innovación,48.94726594
2018,Zacatecas,Innovación,34.26613772
2019,Aguascalientes,Derecho,53.45777838
2019,Baja California,Derecho,44.00703315
2019,Baja California Sur,Derecho,77.61638014
2019,Campeche,Derecho,80.14197982
2019,Coahuila,Derecho,78.31162311
2019,Colima,Derecho,43.6498122
2019,Chiapas,Derecho,74.85799293
2019,Chihuahua,Derecho,58.71529534
2019,Ciudad de México,Derecho,46.32223088
2019,Durango,Derecho,74.86358185
2019,Guanajuato,Derecho,53.34199973
2019,Guerrero,Derecho,51.74867056
2019,Hidalgo,Derecho,64.38194111
2019,Jalisco,Derecho,56.06143205
2019,México,Derecho,46.54273389
2019,Michoacán,Derecho,55.19396442
2019,Morelos,Derecho,31.89359987
2019,Nayarit,Derecho,79.48539192
2019,Nuevo León,Derecho,67.50429903
2019,Oaxaca,Derecho,60.97205743
2019,Puebla,Derecho,54.30059818
2019,Querétaro,Derecho,60.38554411
2019,Quintana Roo,Derecho,50.03677619
2019,San Luis Potosí,Derecho,63.89472273
2019,Sinaloa,Derecho,66.89916362
2019,Sonora,Derecho,65.6731792
2019,Tabasco,Derecho,51.32714508
2019,Tamaulipas,Derecho,69.98349999
2019,Tlaxcala,Derecho,59.60701085
2019,Veracruz,Derecho,47.6546957
2019,Yucatán,Derecho,87.49438305
2019,Zacatecas,Derecho,49.01615352
2019,Aguascalientes,Medio ambiente,37.33965437
2019,Baja California,Medio ambiente,28.58595084
2019,Baja California Sur,Medio ambiente,31.65623057
2019,Campeche,Medio ambiente,25.20173151
2019,Coahuila,Medio ambiente,27.50655389
2019,Colima,Medio ambiente,26.69181272
2019,Chiapas,Medio ambiente,23.05467356
2019,Chihuahua,Medio ambiente,21.66859142
2019,Ciudad de México,Medio ambiente,71.49677846
2019,Durango,Medio ambiente,29.3213184
2019,Guanajuato,Medio ambiente,27.85235624
2019,Guerrero,Medio ambiente,31.2112433
2019,Hidalgo,Medio ambiente,54.05063787
2019,Jalisco,Medio ambiente,36.50799853
2019,México,Medio ambiente,34.40496181
2019,Michoacán,Medio ambiente,23.76631688
2019,Morelos,Medio ambiente,31.79726032
2019,Nayarit,Medio ambiente,33.95990171
2019,Nuevo León,Medio ambiente,36.57631572
2019,Oaxaca,Medio ambiente,30.81090216
2019,Puebla,Medio ambiente,28.74569972
2019,Querétaro,Medio ambiente,30.99305661
2019,Quintana Roo,Medio ambiente,19.69106397
2019,San Luis Potosí,Medio ambiente,25.11470994
2019,Sinaloa,Medio ambiente,26.59230048
2019,Sonora,Medio ambiente,25.42930949
2019,Tabasco,Medio ambiente,15.54379352
2019,Tamaulipas,Medio ambiente,25.51045849
2019,Tlaxcala,Medio ambiente,26.5077919
2019,Veracruz,Medio ambiente,24.61775289
2019,Yucatán,Medio ambiente,20.42290315
2019,Zacatecas,Medio ambiente,24.81896993
2019,Aguascalientes,Sociedad,62.7126072
2019,Baja California,Sociedad,59.70637588
2019,Baja California Sur,Sociedad,63.0833457
2019,Campeche,Sociedad,53.11689289
2019,Coahuila,Sociedad,49.97172006
2019,Colima,Sociedad,57.32773963
2019,Chiapas,Sociedad,25.66236612
2019,Chihuahua,Sociedad,49.33225138
2019,Ciudad de México,Sociedad,77.31839144
2019,Durango,Sociedad,47.05338836
2019,Guanajuato,Sociedad,47.80534445
2019,Guerrero,Sociedad,33.17728677
2019,Hidalgo,Sociedad,52.35748194
2019,Jalisco,Sociedad,52.31865169
2019,México,Sociedad,50.69466828
2019,Michoacán,Sociedad,34.44126369
2019,Morelos,Sociedad,53.53265336
2019,Nayarit,Sociedad,53.00914486
2019,Nuevo León,Sociedad,53.53312101
2019,Oaxaca,Sociedad,33.16773626
2019,Puebla,Sociedad,44.55455798
2019,Querétaro,Sociedad,60.58134006
2019,Quintana Roo,Sociedad,60.9162158
2019,San Luis Potosí,Sociedad,47.79244879
2019,Sinaloa,Sociedad,58.62288547
2019,Sonora,Sociedad,62.75379979
2019,Tabasco,Sociedad,41.84341364
2019,Tamaulipas,Sociedad,52.1077435
2019,Tlaxcala,Sociedad,46.33700618
2019,Veracruz,Sociedad,39.60354523
2019,Yucatán,Sociedad,50.84980653
2019,Zacatecas,Sociedad,47.55412054
2019,Aguascalientes,Político,51.5507927
2019,Baja California,Político,32.27219
2019,Baja California Sur,Político,57.01251387
2019,Campeche,Político,54.34307293
2019,Coahuila,Político,59.01721622
2019,Colima,Político,51.23769371
2019,Chiapas,Político,65.6182933
2019,Chihuahua,Político,38.93043545
2019,Ciudad de México,Político,41.84747846
2019,Durango,Político,64.53837113
2019,Guanajuato,Político,47.06127017
2019,Guerrero,Político,32.86855015
2019,Hidalgo,Político,43.33163738
2019,Jalisco,Político,60.61309171
2019,México,Político,36.21008664
2019,Michoacán,Político,46.12826418
2019,Morelos,Político,48.77602296
2019,Nayarit,Político,57.21403173
2019,Nuevo León,Político,58.87464804
2019,Oaxaca,Político,44.14691898
2019,Puebla,Político,26.26982197
2019,Querétaro,Político,68.41390761
2019,Quintana Roo,Político,38.3312622
2019,San Luis Potosí,Político,52.68967311
2019,Sinaloa,Político,51.14300146
2019,Sonora,Político,42.34267935
2019,Tabasco,Político,53.27191074
2019,Tamaulipas,Político,48.33546109
2019,Tlaxcala,Político,48.40384575
2019,Veracruz,Político,38.07217546
2019,Yucatán,Político,74.90496409
2019,Zacatecas,Político,62.08912736
2019,Aguascalientes,Gobierno,60.49660988
2019,Baja California,Gobierno,49.00134064
2019,Baja California Sur,Gobierno,48.4832228
2019,Campeche,Gobierno,47.18550028
2019,Coahuila,Gobierno,63.36927215
2019,Colima,Gobierno,66.25572063
2019,Chiapas,Gobierno,23.78932744
2019,Chihuahua,Gobierno,62.58371825
2019,Ciudad de México,Gobierno,66.16980076
2019,Durango,Gobierno,49.16950965
2019,Guanajuato,Gobierno,57.81466004
2019,Guerrero,Gobierno,14.10064146
2019,Hidalgo,Gobierno,36.89232082
2019,Jalisco,Gobierno,58.96635269
2019,México,Gobierno,47.8518726
2019,Michoacán,Gobierno,27.81842697
2019,Morelos,Gobierno,39.90064556
2019,Nayarit,Gobierno,34.25232618
2019,Nuevo León,Gobierno,72.02249193
2019,Oaxaca,Gobierno,27.17746855
2019,Puebla,Gobierno,51.88918026
2019,Querétaro,Gobierno,79.44726206
2019,Quintana Roo,Gobierno,56.42188032
2019,San Luis Potosí,Gobierno,37.46785883
2019,Sinaloa,Gobierno,54.2723803
2019,Sonora,Gobierno,60.72763808
2019,Tabasco,Gobierno,36.24012125
2019,Tamaulipas,Gobierno,44.00099317
2019,Tlaxcala,Gobierno,35.13669557
2019,Veracruz,Gobierno,40.25046243
2019,Yucatán,Gobierno,67.91835518
2019,Zacatecas,Gobierno,38.90898833
2019,Aguascalientes,Factores ,50.63851619
2019,Baja California,Factores ,47.63225327
2019,Baja California Sur,Factores ,69.04074312
2019,Campeche,Factores ,55.82078768
2019,Coahuila,Factores ,63.3661123
2019,Colima,Factores ,58.75930718
2019,Chiapas,Factores ,17.85445797
2019,Chihuahua,Factores ,67.53184241
2019,Ciudad de México,Factores ,64.88632576
2019,Durango,Factores ,46.70777623
2019,Guanajuato,Factores ,34.68396607
2019,Guerrero,Factores ,28.61241573
2019,Hidalgo,Factores ,40.22301645
2019,Jalisco,Factores ,69.90101839
2019,México,Factores ,42.98045103
2019,Michoacán,Factores ,49.47406409
2019,Morelos,Factores ,43.99492424
2019,Nayarit,Factores ,57.5706816
2019,Nuevo León,Factores ,78.13418489
2019,Oaxaca,Factores ,26.90764166
2019,Puebla,Factores ,42.87178482
2019,Querétaro,Factores ,59.61089759
2019,Quintana Roo,Factores ,57.21051815
2019,San Luis Potosí,Factores ,53.84448733
2019,Sinaloa,Factores ,78.14670876
2019,Sonora,Factores ,62.98619338
